target_variable,RMSE_2_back,RMSE_1_back,RMSE_0_back,RMSE_1_ahead,RMSE_2_ahead,RMSE,MAE_2_back,MAE_1_back,MAE_0_back,MAE_1_ahead,MAE_2_ahead,MAE,q22020_2_back,q22020_1_back,q22020_0_back,q22020_1_ahead,q22020_2_ahead,variables,network,n_timesteps,train_episodes,batch_size,lr,decay,missings
x_world,0.024071077297692284,0.02182888112394413,0.017960461749993384,0.015256893215101262,0.009946511841331978,0.01781276504561261,0.01817343750959654,0.018538823439999613,0.014147909169129154,0.01092267432585023,0.007874763058474685,0.013931521500610044,0.002405274659395218,-0.05297072231769562,-0.2444013208150864,-0.1551106721162796,-0.12474822998046875,"['x_oecd', 'fc_x_us', 'x_ru', 'x_us', 'manuf_shipments_us', 'x_uv_world', 'x_briics', 'bci_nl', 'manuf_ba_conf_nl', 'x_mx', 'x_nl', 'x_vol_world', 'x_ca', 'x_jp', 'manuf_emp_fut_nl', 'x_de', 'fc_x_de', 'export_orders_nl', 'bci_de', 'ipi_de', 'manuf_orders_us_2', 'x_it', 'manuf_ba_conf_ch', 'x_za', 'fc_gdp_oecd', 'fc_x_jp', 'export_orders_de', 'x_be']","MV_LSTM(  (l_lstm): LSTM(28, 20, num_layers=2, batch_first=True)  (l_linear): Linear(in_features=240, out_features=1, bias=True))",12,200,30,0.01,0.98,0.0
x_world,0.024098116986463712,0.021543626623544847,0.018496954172878038,0.015371044780047203,0.009259516108382415,0.01775385173426324,0.01831589685976897,0.01818347046393954,0.014690930890828027,0.010695771225232268,0.007455303902447886,0.01386827466844334,0.0020291153341531754,-0.05940857529640198,-0.244201734662056,-0.14766454696655273,-0.12436696887016295,"['x_oecd', 'fc_x_us', 'x_ru', 'x_us', 'manuf_shipments_us', 'x_uv_world', 'x_briics', 'bci_nl', 'manuf_ba_conf_nl', 'x_mx', 'x_nl', 'x_vol_world', 'x_ca', 'x_jp', 'manuf_emp_fut_nl', 'x_de', 'fc_x_de', 'export_orders_nl', 'bci_de', 'ipi_de', 'manuf_orders_us_2', 'x_it', 'manuf_ba_conf_ch', 'x_za', 'fc_gdp_oecd', 'fc_x_jp', 'export_orders_de', 'x_be', 'manuf_ba_conf_de']","MV_LSTM(  (l_lstm): LSTM(29, 20, num_layers=2, batch_first=True)  (l_linear): Linear(in_features=240, out_features=1, bias=True))",12,200,30,0.01,0.98,0.0
x_world,0.02434679657428713,0.02147614995247292,0.01784580202679084,0.015168449904506873,0.009871757028811145,0.017741791097373782,0.018141111294716256,0.01823380286116206,0.013948182676341958,0.011139731258842402,0.007953829634245615,0.013883331545061658,0.002908432856202125,-0.06487953662872313,-0.2315359115600586,-0.148676797747612,-0.12053288519382475,"['x_oecd', 'fc_x_us', 'x_ru', 'x_us', 'manuf_shipments_us', 'x_uv_world', 'x_briics', 'bci_nl', 'manuf_ba_conf_nl', 'x_mx', 'x_nl', 'x_vol_world', 'x_ca', 'x_jp', 'manuf_emp_fut_nl', 'x_de', 'fc_x_de', 'export_orders_nl', 'bci_de', 'ipi_de', 'manuf_orders_us_2', 'x_it', 'manuf_ba_conf_ch', 'x_za', 'fc_gdp_oecd', 'fc_x_jp', 'export_orders_de', 'x_be', 'manuf_ba_conf_de', 'x_fr']","MV_LSTM(  (l_lstm): LSTM(30, 20, num_layers=2, batch_first=True)  (l_linear): Linear(in_features=240, out_features=1, bias=True))",12,200,30,0.01,0.98,0.0
x_world,0.02388416968043868,0.020996034591209158,0.017738665778821914,0.015570437789508416,0.008858592903732615,0.017409580148742155,0.018293397769442284,0.01807769869563356,0.014328582668220576,0.011086306705450895,0.00685330660388221,0.013727858488525905,0.005275815725326538,-0.07050836086273192,-0.23614263534545896,-0.150290846824646,-0.116011843085289,"['x_oecd', 'fc_x_us', 'x_ru', 'x_us', 'manuf_shipments_us', 'x_uv_world', 'x_briics', 'bci_nl', 'manuf_ba_conf_nl', 'x_mx', 'x_nl', 'x_vol_world', 'x_ca', 'x_jp', 'manuf_emp_fut_nl', 'x_de', 'fc_x_de', 'export_orders_nl', 'bci_de', 'ipi_de', 'manuf_orders_us_2', 'x_it', 'manuf_ba_conf_ch', 'x_za', 'fc_gdp_oecd', 'fc_x_jp', 'export_orders_de', 'x_be', 'manuf_ba_conf_de', 'x_fr', 'x_vol_ez']","MV_LSTM(  (l_lstm): LSTM(31, 20, num_layers=2, batch_first=True)  (l_linear): Linear(in_features=240, out_features=1, bias=True))",12,200,30,0.01,0.98,0.0
x_world,0.023277400555109986,0.020432440660904414,0.016907237098403992,0.013548870100030691,0.008227139450545788,0.016478617572998972,0.017937056140419287,0.01725346463192765,0.013941408120605221,0.009415880913337268,0.0059345734768138795,0.01289647665662066,0.002019555540755391,-0.059229511767625816,-0.2302650660276413,-0.15861333906650546,-0.13067744672298431,"['x_oecd', 'fc_x_us', 'x_ru', 'x_us', 'manuf_shipments_us', 'x_uv_world', 'x_briics', 'bci_nl', 'manuf_ba_conf_nl', 'x_mx', 'x_nl', 'x_vol_world', 'x_ca', 'x_jp', 'manuf_emp_fut_nl', 'x_de', 'fc_x_de', 'export_orders_nl', 'bci_de', 'ipi_de', 'manuf_orders_us_2', 'x_it', 'manuf_ba_conf_ch', 'x_za', 'fc_gdp_oecd', 'fc_x_jp', 'export_orders_de', 'x_be', 'manuf_ba_conf_de', 'x_fr', 'x_vol_ez', 'x_vol_jp']","MV_LSTM(  (l_lstm): LSTM(32, 20, num_layers=2, batch_first=True)  (l_linear): Linear(in_features=240, out_features=1, bias=True))",12,200,30,0.01,0.98,0.0
x_world,0.023310821207520205,0.021112977535318968,0.017397071810914704,0.01480378689091814,0.009698170862936121,0.017264565661521628,0.017812979875508887,0.018126473522373072,0.014333659972805215,0.011294638576164298,0.0075298560428015485,0.013819521597930606,0.0024814419448375698,-0.06811203062534332,-0.24263359606266025,-0.16666892170906067,-0.14391326904296875,"['x_oecd', 'fc_x_us', 'x_ru', 'x_us', 'manuf_shipments_us', 'x_uv_world', 'x_briics', 'bci_nl', 'manuf_ba_conf_nl', 'x_mx', 'x_nl', 'x_vol_world', 'x_ca', 'x_jp', 'manuf_emp_fut_nl', 'x_de', 'fc_x_de', 'export_orders_nl', 'bci_de', 'ipi_de', 'manuf_orders_us_2', 'x_it', 'manuf_ba_conf_ch', 'x_za', 'fc_gdp_oecd', 'fc_x_jp', 'export_orders_de', 'x_be', 'manuf_ba_conf_de', 'x_fr', 'x_vol_ez', 'x_vol_jp', 'adv_rti_us']","MV_LSTM(  (l_lstm): LSTM(33, 20, num_layers=2, batch_first=True)  (l_linear): Linear(in_features=240, out_features=1, bias=True))",12,200,30,0.01,0.98,0.0
x_world,0.0232571861047585,0.020596297686702892,0.01665712296477539,0.01381295796141227,0.008556848730516625,0.016576082689633138,0.01802258965799844,0.017577419025651044,0.013872556768967028,0.010498608695621192,0.006463167747579736,0.013286868379163487,0.002276187762618065,-0.0744093507528305,-0.22716696560382846,-0.16354401409626007,-0.13756398856639862,"['x_oecd', 'fc_x_us', 'x_ru', 'x_us', 'manuf_shipments_us', 'x_uv_world', 'x_briics', 'bci_nl', 'manuf_ba_conf_nl', 'x_mx', 'x_nl', 'x_vol_world', 'x_ca', 'x_jp', 'manuf_emp_fut_nl', 'x_de', 'fc_x_de', 'export_orders_nl', 'bci_de', 'ipi_de', 'manuf_orders_us_2', 'x_it', 'manuf_ba_conf_ch', 'x_za', 'fc_gdp_oecd', 'fc_x_jp', 'export_orders_de', 'x_be', 'manuf_ba_conf_de', 'x_fr', 'x_vol_ez', 'x_vol_jp', 'adv_rti_us', 'fc_gdp_de']","MV_LSTM(  (l_lstm): LSTM(34, 20, num_layers=2, batch_first=True)  (l_linear): Linear(in_features=240, out_features=1, bias=True))",12,200,30,0.01,0.98,0.0
x_world,0.02390273571862961,0.021591884003648344,0.017892296034871486,0.014876264423270997,0.010482527209219572,0.017749141477928006,0.01759965917585543,0.01738294396259476,0.014390440992589166,0.010563498432771276,0.007804008636466756,0.013548110240055478,-0.003780502825975418,-0.059995636343956,-0.2227228581905365,-0.1424730122089386,-0.11623737215995787,"['x_oecd', 'fc_x_us', 'x_ru', 'x_us', 'manuf_shipments_us', 'x_uv_world', 'x_briics', 'bci_nl', 'manuf_ba_conf_nl', 'x_mx', 'x_nl', 'x_vol_world', 'x_ca', 'x_jp', 'manuf_emp_fut_nl', 'x_de', 'fc_x_de', 'export_orders_nl', 'bci_de', 'ipi_de', 'manuf_orders_us_2', 'x_it', 'manuf_ba_conf_ch', 'x_za', 'fc_gdp_oecd', 'fc_x_jp', 'export_orders_de', 'x_be', 'manuf_ba_conf_de', 'x_fr', 'x_vol_ez', 'x_vol_jp', 'adv_rti_us', 'fc_gdp_de', 'serv_conf_fr']","MV_LSTM(  (l_lstm): LSTM(35, 20, num_layers=2, batch_first=True)  (l_linear): Linear(in_features=240, out_features=1, bias=True))",12,200,30,0.01,0.98,0.0
x_world,0.022856815769429342,0.02079611243007776,0.016655266604752094,0.01462556332336733,0.009699707004340918,0.016926693026393488,0.016914519550123044,0.017598789211655832,0.013244970857086528,0.010513134503627302,0.007205059522339939,0.013095294728966528,0.0022223033010959625,-0.0626932755112648,-0.23500393331050876,-0.15352238714694974,-0.13008658587932587,"['x_oecd', 'fc_x_us', 'x_ru', 'x_us', 'manuf_shipments_us', 'x_uv_world', 'x_briics', 'bci_nl', 'manuf_ba_conf_nl', 'x_mx', 'x_nl', 'x_vol_world', 'x_ca', 'x_jp', 'manuf_emp_fut_nl', 'x_de', 'fc_x_de', 'export_orders_nl', 'bci_de', 'ipi_de', 'manuf_orders_us_2', 'x_it', 'manuf_ba_conf_ch', 'x_za', 'fc_gdp_oecd', 'fc_x_jp', 'export_orders_de', 'x_be', 'manuf_ba_conf_de', 'x_fr', 'x_vol_ez', 'x_vol_jp', 'adv_rti_us', 'fc_gdp_de', 'serv_conf_fr', 'x_vol_us']","MV_LSTM(  (l_lstm): LSTM(36, 20, num_layers=2, batch_first=True)  (l_linear): Linear(in_features=240, out_features=1, bias=True))",12,200,30,0.01,0.98,0.0
x_world,0.022865517096897083,0.019496536341723276,0.016730989436096196,0.013659323888503088,0.008403424120329434,0.016231158176709812,0.017489374218352862,0.016685603878088824,0.013435387254403828,0.01023813347509662,0.0059629143482471635,0.012762282634837856,0.0020521990954875946,-0.06678686290979385,-0.20400238037109372,-0.12142974883317947,-0.09423848986625673,"['x_oecd', 'fc_x_us', 'x_ru', 'x_us', 'manuf_shipments_us', 'x_uv_world', 'x_briics', 'bci_nl', 'manuf_ba_conf_nl', 'x_mx', 'x_nl', 'x_vol_world', 'x_ca', 'x_jp', 'manuf_emp_fut_nl', 'x_de', 'fc_x_de', 'export_orders_nl', 'bci_de', 'ipi_de', 'manuf_orders_us_2', 'x_it', 'manuf_ba_conf_ch', 'x_za', 'fc_gdp_oecd', 'fc_x_jp', 'export_orders_de', 'x_be', 'manuf_ba_conf_de', 'x_fr', 'x_vol_ez', 'x_vol_jp', 'adv_rti_us', 'fc_gdp_de', 'serv_conf_fr', 'x_vol_us', 'x_cn']","MV_LSTM(  (l_lstm): LSTM(37, 20, num_layers=2, batch_first=True)  (l_linear): Linear(in_features=240, out_features=1, bias=True))",12,200,30,0.01,0.98,0.0
x_world,0.021984215409764717,0.02279234695249668,0.01750347767777502,0.014816869851243737,0.010878163138454295,0.01759501460594689,0.016624341854137692,0.019344165712792176,0.014129800146787512,0.011902873063710604,0.008862224640641847,0.014172681083613966,-0.004715773742645979,-0.09143606573343276,-0.20944878458976746,-0.13366559147834778,-0.11389034986495973,"['x_oecd', 'fc_x_us', 'x_ru', 'x_us', 'manuf_shipments_us', 'x_uv_world', 'x_briics', 'bci_nl', 'manuf_ba_conf_nl', 'x_mx', 'x_nl', 'x_vol_world', 'x_ca', 'x_jp', 'manuf_emp_fut_nl', 'x_de', 'fc_x_de', 'export_orders_nl', 'bci_de', 'ipi_de', 'manuf_orders_us_2', 'x_it', 'manuf_ba_conf_ch', 'x_za', 'fc_gdp_oecd', 'fc_x_jp', 'export_orders_de', 'x_be', 'manuf_ba_conf_de', 'x_fr', 'x_vol_ez', 'x_vol_jp', 'adv_rti_us', 'fc_gdp_de', 'serv_conf_fr', 'x_vol_us', 'x_cn', 'x_kr']","MV_LSTM(  (l_lstm): LSTM(38, 20, num_layers=2, batch_first=True)  (l_linear): Linear(in_features=240, out_features=1, bias=True))",12,200,30,0.01,0.98,0.0
x_world,0.0244967660443544,0.02377927100888294,0.018913221308582903,0.015484829410406941,0.010704655289788804,0.0186757486124032,0.01891943411381026,0.020042902115929618,0.014840932254240203,0.011941616939251687,0.008492455003121846,0.014847468085270725,0.0012555085122585294,-0.07715220749378204,-0.20300938189029694,-0.1254356950521469,-0.0886218398809433,"['x_oecd', 'fc_x_us', 'x_ru', 'x_us', 'manuf_shipments_us', 'x_uv_world', 'x_briics', 'bci_nl', 'manuf_ba_conf_nl', 'x_mx', 'x_nl', 'x_vol_world', 'x_ca', 'x_jp', 'manuf_emp_fut_nl', 'x_de', 'fc_x_de', 'export_orders_nl', 'bci_de', 'ipi_de', 'manuf_orders_us_2', 'x_it', 'manuf_ba_conf_ch', 'x_za', 'fc_gdp_oecd', 'fc_x_jp', 'export_orders_de', 'x_be', 'manuf_ba_conf_de', 'x_fr', 'x_vol_ez', 'x_vol_jp', 'adv_rti_us', 'fc_gdp_de', 'serv_conf_fr', 'x_vol_us', 'x_cn', 'x_kr', 'manuf_emp_fut_de']","MV_LSTM(  (l_lstm): LSTM(39, 20, num_layers=2, batch_first=True)  (l_linear): Linear(in_features=240, out_features=1, bias=True))",12,200,30,0.01,0.98,0.0
x_world,0.024214514156631936,0.023558305666728424,0.01939327216465718,0.01549003667789756,0.010227783732899913,0.018576782479763,0.018590831641672162,0.01993015432577076,0.014967637030551047,0.01232722858883237,0.009175054146091948,0.01499818114658366,6.72987662255764e-05,-0.07768452912569046,-0.21060745418071747,-0.14653800427913666,-0.10693132877349854,"['x_oecd', 'fc_x_us', 'x_ru', 'x_us', 'manuf_shipments_us', 'x_uv_world', 'x_briics', 'bci_nl', 'manuf_ba_conf_nl', 'x_mx', 'x_nl', 'x_vol_world', 'x_ca', 'x_jp', 'manuf_emp_fut_nl', 'x_de', 'fc_x_de', 'export_orders_nl', 'bci_de', 'ipi_de', 'manuf_orders_us_2', 'x_it', 'manuf_ba_conf_ch', 'x_za', 'fc_gdp_oecd', 'fc_x_jp', 'export_orders_de', 'x_be', 'manuf_ba_conf_de', 'x_fr', 'x_vol_ez', 'x_vol_jp', 'adv_rti_us', 'fc_gdp_de', 'serv_conf_fr', 'x_vol_us', 'x_cn', 'x_kr', 'manuf_emp_fut_de', 'manuf_orders_nl']","MV_LSTM(  (l_lstm): LSTM(40, 20, num_layers=2, batch_first=True)  (l_linear): Linear(in_features=240, out_features=1, bias=True))",12,200,30,0.01,0.98,0.0
x_world,0.02273057105129696,0.024112836429163308,0.019732909548305897,0.016630478890798512,0.011869255668654795,0.01901521031764389,0.017337331883187458,0.020759238407739355,0.015469413728245453,0.012767340426910658,0.009289362671783208,0.015124537423573229,-0.0007633659988641738,-0.0836254209280014,-0.22427208721637729,-0.15772928297519684,-0.13047194480895996,"['x_oecd', 'fc_x_us', 'x_ru', 'x_us', 'manuf_shipments_us', 'x_uv_world', 'x_briics', 'bci_nl', 'manuf_ba_conf_nl', 'x_mx', 'x_nl', 'x_vol_world', 'x_ca', 'x_jp', 'manuf_emp_fut_nl', 'x_de', 'fc_x_de', 'export_orders_nl', 'bci_de', 'ipi_de', 'manuf_orders_us_2', 'x_it', 'manuf_ba_conf_ch', 'x_za', 'fc_gdp_oecd', 'fc_x_jp', 'export_orders_de', 'x_be', 'manuf_ba_conf_de', 'x_fr', 'x_vol_ez', 'x_vol_jp', 'adv_rti_us', 'fc_gdp_de', 'serv_conf_fr', 'x_vol_us', 'x_cn', 'x_kr', 'manuf_emp_fut_de', 'manuf_orders_nl', 'export_orders_fr']","MV_LSTM(  (l_lstm): LSTM(41, 20, num_layers=2, batch_first=True)  (l_linear): Linear(in_features=240, out_features=1, bias=True))",12,200,30,0.01,0.98,0.0
x_world,0.022405720781173945,0.0215153298521785,0.017922752661565074,0.015320971655786322,0.0112403298120858,0.017681020952557927,0.016585139094297034,0.01853021135679292,0.014104035739729666,0.011752166622294509,0.009031899176913313,0.014000690398005486,0.001128191128373146,-0.07565104216337204,-0.2224302738904953,-0.14160287380218506,-0.11399052292108534,"['x_oecd', 'fc_x_us', 'x_ru', 'x_us', 'manuf_shipments_us', 'x_uv_world', 'x_briics', 'bci_nl', 'manuf_ba_conf_nl', 'x_mx', 'x_nl', 'x_vol_world', 'x_ca', 'x_jp', 'manuf_emp_fut_nl', 'x_de', 'fc_x_de', 'export_orders_nl', 'bci_de', 'ipi_de', 'manuf_orders_us_2', 'x_it', 'manuf_ba_conf_ch', 'x_za', 'fc_gdp_oecd', 'fc_x_jp', 'export_orders_de', 'x_be', 'manuf_ba_conf_de', 'x_fr', 'x_vol_ez', 'x_vol_jp', 'adv_rti_us', 'fc_gdp_de', 'serv_conf_fr', 'x_vol_us', 'x_cn', 'x_kr', 'manuf_emp_fut_de', 'manuf_orders_nl', 'export_orders_fr', 'ipi_us']","MV_LSTM(  (l_lstm): LSTM(42, 20, num_layers=2, batch_first=True)  (l_linear): Linear(in_features=240, out_features=1, bias=True))",12,200,30,0.01,0.98,0.0
x_world,0.023318821096427286,0.022775310934153414,0.017798815618365084,0.014738854256596804,0.01013917418716581,0.01775419521854168,0.017670088562166206,0.01962560487558295,0.01419898218072128,0.011689945639913348,0.008208699274124941,0.014278664106501747,0.0009730895981192588,-0.08041101694107056,-0.2003103494644165,-0.13229326903820038,-0.09286440163850784,"['x_oecd', 'fc_x_us', 'x_ru', 'x_us', 'manuf_shipments_us', 'x_uv_world', 'x_briics', 'bci_nl', 'manuf_ba_conf_nl', 'x_mx', 'x_nl', 'x_vol_world', 'x_ca', 'x_jp', 'manuf_emp_fut_nl', 'x_de', 'fc_x_de', 'export_orders_nl', 'bci_de', 'ipi_de', 'manuf_orders_us_2', 'x_it', 'manuf_ba_conf_ch', 'x_za', 'fc_gdp_oecd', 'fc_x_jp', 'export_orders_de', 'x_be', 'manuf_ba_conf_de', 'x_fr', 'x_vol_ez', 'x_vol_jp', 'adv_rti_us', 'fc_gdp_de', 'serv_conf_fr', 'x_vol_us', 'x_cn', 'x_kr', 'manuf_emp_fut_de', 'manuf_orders_nl', 'export_orders_fr', 'ipi_us', 'bci_br']","MV_LSTM(  (l_lstm): LSTM(43, 20, num_layers=2, batch_first=True)  (l_linear): Linear(in_features=240, out_features=1, bias=True))",12,200,30,0.01,0.98,0.0
x_world,0.0225021500699282,0.023303894194742342,0.0188108598010766,0.016066487979824327,0.011694251188656302,0.01847552864684555,0.01680565543750476,0.01988732543234293,0.014068822200769049,0.012332995637568076,0.009093737578134545,0.014437707257263873,0.0010683499276638029,-0.08311232179403305,-0.2157813310623169,-0.141087144613266,-0.1071864441037178,"['x_oecd', 'fc_x_us', 'x_ru', 'x_us', 'manuf_shipments_us', 'x_uv_world', 'x_briics', 'bci_nl', 'manuf_ba_conf_nl', 'x_mx', 'x_nl', 'x_vol_world', 'x_ca', 'x_jp', 'manuf_emp_fut_nl', 'x_de', 'fc_x_de', 'export_orders_nl', 'bci_de', 'ipi_de', 'manuf_orders_us_2', 'x_it', 'manuf_ba_conf_ch', 'x_za', 'fc_gdp_oecd', 'fc_x_jp', 'export_orders_de', 'x_be', 'manuf_ba_conf_de', 'x_fr', 'x_vol_ez', 'x_vol_jp', 'adv_rti_us', 'fc_gdp_de', 'serv_conf_fr', 'x_vol_us', 'x_cn', 'x_kr', 'manuf_emp_fut_de', 'manuf_orders_nl', 'export_orders_fr', 'ipi_us', 'bci_br', 'bci_fr']","MV_LSTM(  (l_lstm): LSTM(44, 20, num_layers=2, batch_first=True)  (l_linear): Linear(in_features=240, out_features=1, bias=True))",12,200,30,0.01,0.98,0.0
x_world,0.02299946021792897,0.02247565787782846,0.018293151371583157,0.014744464223484906,0.01117571047672155,0.01793768883350941,0.017484860297402822,0.019413991377481173,0.014901173889978876,0.011634106053749886,0.009241664453939948,0.014535159214510544,-0.0014612823724746704,-0.08927308022975923,-0.229457825422287,-0.16177748143672946,-0.14124812185764313,"['x_oecd', 'fc_x_us', 'x_ru', 'x_us', 'manuf_shipments_us', 'x_uv_world', 'x_briics', 'bci_nl', 'manuf_ba_conf_nl', 'x_mx', 'x_nl', 'x_vol_world', 'x_ca', 'x_jp', 'manuf_emp_fut_nl', 'x_de', 'fc_x_de', 'export_orders_nl', 'bci_de', 'ipi_de', 'manuf_orders_us_2', 'x_it', 'manuf_ba_conf_ch', 'x_za', 'fc_gdp_oecd', 'fc_x_jp', 'export_orders_de', 'x_be', 'manuf_ba_conf_de', 'x_fr', 'x_vol_ez', 'x_vol_jp', 'adv_rti_us', 'fc_gdp_de', 'serv_conf_fr', 'x_vol_us', 'x_cn', 'x_kr', 'manuf_emp_fut_de', 'manuf_orders_nl', 'export_orders_fr', 'ipi_us', 'bci_br', 'bci_fr', 'p_comm']","MV_LSTM(  (l_lstm): LSTM(45, 20, num_layers=2, batch_first=True)  (l_linear): Linear(in_features=240, out_features=1, bias=True))",12,200,30,0.01,0.98,0.0
x_world,0.02322677283366216,0.02132705234456902,0.016354867722554598,0.012273914300064942,0.00825396321723068,0.016287314083616278,0.017882903574411017,0.018499119152639375,0.013455058250686613,0.009586594437826414,0.006151392461597135,0.01311501357543211,0.0013377182185649874,-0.0923682451248169,-0.20601628720760345,-0.15648508071899414,-0.13240088522434235,"['x_oecd', 'fc_x_us', 'x_ru', 'x_us', 'manuf_shipments_us', 'x_uv_world', 'x_briics', 'bci_nl', 'manuf_ba_conf_nl', 'x_mx', 'x_nl', 'x_vol_world', 'x_ca', 'x_jp', 'manuf_emp_fut_nl', 'x_de', 'fc_x_de', 'export_orders_nl', 'bci_de', 'ipi_de', 'manuf_orders_us_2', 'x_it', 'manuf_ba_conf_ch', 'x_za', 'fc_gdp_oecd', 'fc_x_jp', 'export_orders_de', 'x_be', 'manuf_ba_conf_de', 'x_fr', 'x_vol_ez', 'x_vol_jp', 'adv_rti_us', 'fc_gdp_de', 'serv_conf_fr', 'x_vol_us', 'x_cn', 'x_kr', 'manuf_emp_fut_de', 'manuf_orders_nl', 'export_orders_fr', 'ipi_us', 'bci_br', 'bci_fr', 'p_comm', 'x_cn_2']","MV_LSTM(  (l_lstm): LSTM(46, 20, num_layers=2, batch_first=True)  (l_linear): Linear(in_features=240, out_features=1, bias=True))",12,200,30,0.01,0.98,0.0
x_world,0.025364344710915542,0.0243218079484044,0.0197293605692287,0.015769434235522482,0.010845751407101641,0.019206139774234555,0.020126867776436186,0.021290699410316416,0.01567567035817916,0.01224272843629682,0.008246725157142143,0.015516538227674143,-0.0015090201050043106,-0.08316129446029663,-0.2258510440587997,-0.1609358787536621,-0.12824274599552155,"['x_oecd', 'fc_x_us', 'x_ru', 'x_us', 'manuf_shipments_us', 'x_uv_world', 'x_briics', 'bci_nl', 'manuf_ba_conf_nl', 'x_mx', 'x_nl', 'x_vol_world', 'x_ca', 'x_jp', 'manuf_emp_fut_nl', 'x_de', 'fc_x_de', 'export_orders_nl', 'bci_de', 'ipi_de', 'manuf_orders_us_2', 'x_it', 'manuf_ba_conf_ch', 'x_za', 'fc_gdp_oecd', 'fc_x_jp', 'export_orders_de', 'x_be', 'manuf_ba_conf_de', 'x_fr', 'x_vol_ez', 'x_vol_jp', 'adv_rti_us', 'fc_gdp_de', 'serv_conf_fr', 'x_vol_us', 'x_cn', 'x_kr', 'manuf_emp_fut_de', 'manuf_orders_nl', 'export_orders_fr', 'ipi_us', 'bci_br', 'bci_fr', 'p_comm', 'x_cn_2', 'manuf_ba_conf_pl']","MV_LSTM(  (l_lstm): LSTM(47, 20, num_layers=2, batch_first=True)  (l_linear): Linear(in_features=240, out_features=1, bias=True))",12,200,30,0.01,0.98,0.0
x_world,0.0233443542739502,0.02388446902868235,0.018514841899808083,0.014337394421817041,0.010467807209977295,0.018109773366846996,0.01880469304388032,0.02132762435470869,0.014513150990651844,0.011300679446249087,0.008216572776041637,0.014832544122306316,0.0016966722905635836,-0.0977417379617691,-0.22054578363895416,-0.1581602692604065,-0.13040179014205933,"['x_oecd', 'fc_x_us', 'x_ru', 'x_us', 'manuf_shipments_us', 'x_uv_world', 'x_briics', 'bci_nl', 'manuf_ba_conf_nl', 'x_mx', 'x_nl', 'x_vol_world', 'x_ca', 'x_jp', 'manuf_emp_fut_nl', 'x_de', 'fc_x_de', 'export_orders_nl', 'bci_de', 'ipi_de', 'manuf_orders_us_2', 'x_it', 'manuf_ba_conf_ch', 'x_za', 'fc_gdp_oecd', 'fc_x_jp', 'export_orders_de', 'x_be', 'manuf_ba_conf_de', 'x_fr', 'x_vol_ez', 'x_vol_jp', 'adv_rti_us', 'fc_gdp_de', 'serv_conf_fr', 'x_vol_us', 'x_cn', 'x_kr', 'manuf_emp_fut_de', 'manuf_orders_nl', 'export_orders_fr', 'ipi_us', 'bci_br', 'bci_fr', 'p_comm', 'x_cn_2', 'manuf_ba_conf_pl', 'container_sg']","MV_LSTM(  (l_lstm): LSTM(48, 20, num_layers=2, batch_first=True)  (l_linear): Linear(in_features=240, out_features=1, bias=True))",12,200,30,0.01,0.98,0.0
x_world,0.025189321030426426,0.0236979449974068,0.01815869635220196,0.013902993311261916,0.009436905777523177,0.018077172293764057,0.02057387626912736,0.021442797292221087,0.014911108254287644,0.01145560905516708,0.007712228293719513,0.015219123832904538,-0.0012540258467197418,-0.08749325573444366,-0.2062288224697113,-0.16132816672325134,-0.12248742580413817,"['x_oecd', 'fc_x_us', 'x_ru', 'x_us', 'manuf_shipments_us', 'x_uv_world', 'x_briics', 'bci_nl', 'manuf_ba_conf_nl', 'x_mx', 'x_nl', 'x_vol_world', 'x_ca', 'x_jp', 'manuf_emp_fut_nl', 'x_de', 'fc_x_de', 'export_orders_nl', 'bci_de', 'ipi_de', 'manuf_orders_us_2', 'x_it', 'manuf_ba_conf_ch', 'x_za', 'fc_gdp_oecd', 'fc_x_jp', 'export_orders_de', 'x_be', 'manuf_ba_conf_de', 'x_fr', 'x_vol_ez', 'x_vol_jp', 'adv_rti_us', 'fc_gdp_de', 'serv_conf_fr', 'x_vol_us', 'x_cn', 'x_kr', 'manuf_emp_fut_de', 'manuf_orders_nl', 'export_orders_fr', 'ipi_us', 'bci_br', 'bci_fr', 'p_comm', 'x_cn_2', 'manuf_ba_conf_pl', 'container_sg', 'x_vol_ema']","MV_LSTM(  (l_lstm): LSTM(49, 20, num_layers=2, batch_first=True)  (l_linear): Linear(in_features=240, out_features=1, bias=True))",12,200,30,0.01,0.98,0.0
